report_date,week_start,week_end,crop,crop_season,activity,state,state_code,is_total,progress_pct,prev_week_pct,prev_year_pct,five_year_avg_pct,source_file
2022-04-30,2022-04-24,2022-04-30,soybeans,2021/22,planting,Bahia,BA,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ24ZaZ30-04.xlsx
2022-04-30,2022-04-24,2022-04-30,soybeans,2021/22,planting,Goiás,GO,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ24ZaZ30-04.xlsx
2022-04-30,2022-04-24,2022-04-30,soybeans,2021/22,planting,Maranhão,MA,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ24ZaZ30-04.xlsx
2022-04-30,2022-04-24,2022-04-30,soybeans,2021/22,planting,Mato Grosso,MT,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ24ZaZ30-04.xlsx
2022-04-30,2022-04-24,2022-04-30,soybeans,2021/22,planting,Mato Grosso do Sul,MS,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ24ZaZ30-04.xlsx
2022-04-30,2022-04-24,2022-04-30,soybeans,2021/22,planting,Minas Gerais,MG,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ24ZaZ30-04.xlsx
2022-04-30,2022-04-24,2022-04-30,soybeans,2021/22,planting,Paraná,PR,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ24ZaZ30-04.xlsx
2022-04-30,2022-04-24,2022-04-30,soybeans,2021/22,planting,Piauí,PI,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ24ZaZ30-04.xlsx
2022-04-30,2022-04-24,2022-04-30,soybeans,2021/22,planting,Rio Grande do Sul,RS,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ24ZaZ30-04.xlsx
2022-04-30,2022-04-24,2022-04-30,soybeans,2021/22,planting,Santa Catarina,SC,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ24ZaZ30-04.xlsx
2022-04-30,2022-04-24,2022-04-30,soybeans,2021/22,planting,São Paulo,SP,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ24ZaZ30-04.xlsx
2022-04-30,2022-04-24,2022-04-30,soybeans,2021/22,planting,Tocantins,TO,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ24ZaZ30-04.xlsx
2022-04-30,2022-04-24,2022-04-30,soybeans,2021/22,planting,Total,,True,0.01,0.01,0.01,,PlantioZeZcolheitaZ24ZaZ30-04.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_1,2021/22,harvest,Bahia,BA,False,0.005600000000000001,0.0051,0.0048,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_1,2021/22,harvest,Goiás,GO,False,0.009000000000000001,0.009000000000000001,0.008,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_1,2021/22,harvest,Maranhão,MA,False,0.002,0.0014000000000000002,0.002,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_1,2021/22,harvest,Minas Gerais,MG,False,0.009399999999999999,0.006999999999999999,0.0079,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_1,2021/22,harvest,Paraná,PR,False,0.0098,0.0096,0.0098,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_1,2021/22,harvest,Piauí,PI,False,0.002,0.001,0.0007000000000000001,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_1,2021/22,harvest,Rio Grande do Sul,RS,False,0.0085,0.0084,0.0084,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_1,2021/22,harvest,Santa Catarina,SC,False,0.009899999999999999,0.009899999999999999,0.009899999999999999,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_1,2021/22,harvest,São Paulo,SP,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_1,2021/22,harvest,Total,,True,0.0076,0.00687,0.00697,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_1,2021/22,planting,Bahia,BA,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_1,2021/22,planting,Goiás,GO,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_1,2021/22,planting,Maranhão,MA,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_1,2021/22,planting,Minas Gerais,MG,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_1,2021/22,planting,Paraná,PR,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_1,2021/22,planting,Piauí,PI,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_1,2021/22,planting,Rio Grande do Sul,RS,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_1,2021/22,planting,Santa Catarina,SC,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_1,2021/22,planting,São Paulo,SP,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_1,2021/22,planting,Total,,True,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_2,2021/22,harvest,Bahia,BA,False,9.7e-05,0.0001,0.0,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_2,2021/22,harvest,Goiás,GO,False,0.0,0.0,0.0,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_2,2021/22,harvest,Maranhão,MA,False,0.0,0.0,0.0,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_2,2021/22,harvest,Mato Grosso,MT,False,0.0,0.0,0.0,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_2,2021/22,harvest,Mato Grosso do Sul,MS,False,0.0002,0.0001,0.0,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_2,2021/22,harvest,Minas Gerais,MG,False,0.0,0.0,0.0,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_2,2021/22,harvest,Piauí,PI,False,0.0,0.0,0.0,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_2,2021/22,harvest,Total,,True,2e-05,2e-05,0.0,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_2,2021/22,planting,Bahia,BA,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_2,2021/22,planting,Bahia,BA,False,0.004,,0.0,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_2,2021/22,planting,Goiás,GO,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_2,2021/22,planting,Goiás,GO,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_2,2021/22,planting,Goiás,GO,False,0.01,,0.00797,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_2,2021/22,planting,Maranhão,MA,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_2,2021/22,planting,Maranhão,MA,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_2,2021/22,planting,Mato Grosso,MT,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_2,2021/22,planting,Mato Grosso,MT,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_2,2021/22,planting,Mato Grosso do Sul,MS,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_2,2021/22,planting,Mato Grosso do Sul,MS,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_2,2021/22,planting,Mato Grosso do Sul,MS,False,0.0078000000000000005,,,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_2,2021/22,planting,Minas Gerais,MG,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_2,2021/22,planting,Minas Gerais,MG,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_2,2021/22,planting,Minas Gerais,MG,False,0.0,,0.0,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_2,2021/22,planting,Paraná,PR,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_2,2021/22,planting,Paraná,PR,False,0.0013,,0.0006,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_2,2021/22,planting,Piauí,PI,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_2,2021/22,planting,Piauí,PI,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_2,2021/22,planting,Rio Grande do Sul,RS,False,0.0,,0.0,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_2,2021/22,planting,Santa Catarina,SC,False,0.0,,0.0,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_2,2021/22,planting,São Paulo,SP,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_2,2021/22,planting,São Paulo,SP,False,0.0024,,0.0025,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_2,2021/22,planting,Tocantins,TO,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_2,2021/22,planting,Total,,True,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_2,2021/22,planting,Total,,True,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,corn_2,2021/22,planting,Total,,True,0.00099,,0.00062,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,rice,2021/22,harvest,Goiás,GO,False,0.009899999999999999,0.009899999999999999,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,rice,2021/22,harvest,Maranhão,MA,False,0.006,0.0053,0.003,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,rice,2021/22,harvest,Mato Grosso,MT,False,0.009787,0.009462,0.00911,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,rice,2021/22,harvest,Rio Grande do Sul,RS,False,0.009300000000000001,0.0089,0.0097,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,rice,2021/22,harvest,Santa Catarina,SC,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,rice,2021/22,harvest,Tocantins,TO,False,0.0083,0.0079,0.0095,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,rice,2021/22,harvest,Total,,True,0.0091,0.00874,0.00924,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,rice,2021/22,planting,Goiás,GO,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,rice,2021/22,planting,Maranhão,MA,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,rice,2021/22,planting,Mato Grosso,MT,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,rice,2021/22,planting,Rio Grande do Sul,RS,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,rice,2021/22,planting,Santa Catarina,SC,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,rice,2021/22,planting,Tocantins,TO,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,rice,2021/22,planting,Total,,True,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,soybeans,2021/22,harvest,Bahia,BA,False,0.009899999999999999,0.009899999999999999,0.0098,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,soybeans,2021/22,harvest,Goiás,GO,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,soybeans,2021/22,harvest,Maranhão,MA,False,0.008,0.8,0.0077,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,soybeans,2021/22,harvest,Mato Grosso,MT,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,soybeans,2021/22,harvest,Mato Grosso do Sul,MS,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,soybeans,2021/22,harvest,Minas Gerais,MG,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,soybeans,2021/22,harvest,Paraná,PR,False,0.009899999999999999,0.0098,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,soybeans,2021/22,harvest,Piauí,PI,False,0.009899999999999999,0.0098,0.009899999999999999,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,soybeans,2021/22,harvest,Rio Grande do Sul,RS,False,0.0074,0.0068000000000000005,0.0087,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,soybeans,2021/22,harvest,Santa Catarina,SC,False,0.009000000000000001,0.9,0.0098,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,soybeans,2021/22,harvest,São Paulo,SP,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,soybeans,2021/22,harvest,Tocantins,TO,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,soybeans,2021/22,harvest,Total,,True,0.00949,0.937,0.00971,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,soybeans,2021/22,planting,Bahia,BA,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,soybeans,2021/22,planting,Goiás,GO,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,soybeans,2021/22,planting,Maranhão,MA,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,soybeans,2021/22,planting,Mato Grosso,MT,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,soybeans,2021/22,planting,Mato Grosso do Sul,MS,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,soybeans,2021/22,planting,Minas Gerais,MG,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,soybeans,2021/22,planting,Paraná,PR,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,soybeans,2021/22,planting,Piauí,PI,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,soybeans,2021/22,planting,Rio Grande do Sul,RS,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,soybeans,2021/22,planting,Santa Catarina,SC,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,soybeans,2021/22,planting,São Paulo,SP,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,soybeans,2021/22,planting,Tocantins,TO,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-07,2022-05-01,2022-05-07,soybeans,2021/22,planting,Total,,True,0.01,0.01,0.01,,PlantioZeZcolheitaZ01ZaZ07-05.xlsx
2022-05-14,2022-05-08,2022-05-14,corn_1,2021/22,harvest,Bahia,BA,False,0.006500000000000001,0.005600000000000001,0.0055000000000000005,,PlantioZeZcolheitaZ08ZaZ14-05.xlsx
2022-05-14,2022-05-08,2022-05-14,corn_1,2021/22,harvest,Goiás,GO,False,0.0095,0.009000000000000001,0.0085,,PlantioZeZcolheitaZ08ZaZ14-05.xlsx
2022-05-14,2022-05-08,2022-05-14,corn_1,2021/22,harvest,Maranhão,MA,False,0.0025,0.002,0.0025,,PlantioZeZcolheitaZ08ZaZ14-05.xlsx
2022-05-14,2022-05-08,2022-05-14,corn_1,2021/22,harvest,Minas Gerais,MG,False,0.0097,0.009399999999999999,0.008199999999999999,,PlantioZeZcolheitaZ08ZaZ14-05.xlsx
2022-05-14,2022-05-08,2022-05-14,corn_1,2021/22,harvest,Paraná,PR,False,0.0098,0.0098,0.009899999999999999,,PlantioZeZcolheitaZ08ZaZ14-05.xlsx
2022-05-14,2022-05-08,2022-05-14,corn_1,2021/22,harvest,Piauí,PI,False,0.0034999999999999996,0.002,0.0014000000000000002,,PlantioZeZcolheitaZ08ZaZ14-05.xlsx
2022-05-14,2022-05-08,2022-05-14,corn_1,2021/22,harvest,Rio Grande do Sul,RS,False,0.0086,0.0085,0.0085,,PlantioZeZcolheitaZ08ZaZ14-05.xlsx
2022-05-14,2022-05-08,2022-05-14,corn_1,2021/22,harvest,Santa Catarina,SC,False,0.01,0.009899999999999999,0.01,,PlantioZeZcolheitaZ08ZaZ14-05.xlsx
2022-05-14,2022-05-08,2022-05-14,corn_1,2021/22,harvest,São Paulo,SP,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ08ZaZ14-05.xlsx
2022-05-14,2022-05-08,2022-05-14,corn_1,2021/22,harvest,Total,,True,0.00801,0.0076,0.00732,,PlantioZeZcolheitaZ08ZaZ14-05.xlsx
2022-05-14,2022-05-08,2022-05-14,corn_1,2021/22,planting,Bahia,BA,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ08ZaZ14-05.xlsx
2022-05-14,2022-05-08,2022-05-14,corn_1,2021/22,planting,Goiás,GO,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ08ZaZ14-05.xlsx
2022-05-14,2022-05-08,2022-05-14,corn_1,2021/22,planting,Maranhão,MA,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ08ZaZ14-05.xlsx
2022-05-14,2022-05-08,2022-05-14,corn_1,2021/22,planting,Minas Gerais,MG,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ08ZaZ14-05.xlsx
2022-05-14,2022-05-08,2022-05-14,corn_1,2021/22,planting,Paraná,PR,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ08ZaZ14-05.xlsx
2022-05-14,2022-05-08,2022-05-14,corn_1,2021/22,planting,Piauí,PI,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ08ZaZ14-05.xlsx
2022-05-14,2022-05-08,2022-05-14,corn_1,2021/22,planting,Rio Grande do Sul,RS,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ08ZaZ14-05.xlsx
2022-05-14,2022-05-08,2022-05-14,corn_1,2021/22,planting,Santa Catarina,SC,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ08ZaZ14-05.xlsx
2022-05-14,2022-05-08,2022-05-14,corn_1,2021/22,planting,São Paulo,SP,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ08ZaZ14-05.xlsx
2022-05-14,2022-05-08,2022-05-14,corn_1,2021/22,planting,Total,,True,0.01,0.01,0.01,,PlantioZeZcolheitaZ08ZaZ14-05.xlsx
2022-05-14,2022-05-08,2022-05-14,corn_2,2021/22,harvest,Bahia,BA,False,0.00014099999999999998,9.7e-05,0.0,,PlantioZeZcolheitaZ08ZaZ14-05.xlsx
2022-05-14,2022-05-08,2022-05-14,corn_2,2021/22,harvest,Goiás,GO,False,0.0,0.0,0.0,,PlantioZeZcolheitaZ08ZaZ14-05.xlsx
2022-05-14,2022-05-08,2022-05-14,corn_2,2021/22,harvest,Goiás,GO,False,0.0,0.0,0.0,,PlantioZeZcolheitaZ08ZaZ14-05.xlsx
2022-05-14,2022-05-08,2022-05-14,corn_2,2021/22,harvest,Maranhão,MA,False,0.0,0.0,0.0,,PlantioZeZcolheitaZ08ZaZ14-05.xlsx
2022-05-14,2022-05-08,2022-05-14,corn_2,2021/22,harvest,Maranhão,MA,False,0.0,0.0,0.0,,PlantioZeZcolheitaZ08ZaZ14-05.xlsx
2022-05-14,2022-05-08,2022-05-14,corn_2,2021/22,harvest,Mato Grosso,MT,False,1e-05,0.0,1e-05,,PlantioZeZcolheitaZ08ZaZ14-05.xlsx
2022-05-14,2022-05-08,2022-05-14,corn_2,2021/22,harvest,Mato Grosso,MT,False,0.0,0.0,0.0,,PlantioZeZcolheitaZ08ZaZ14-05.xlsx
2022-05-14,2022-05-08,2022-05-14,corn_2,2021/22,harvest,Mato Grosso do Sul,MS,False,0.0,0.0,0.0,,PlantioZeZcolheitaZ08ZaZ14-05.xlsx
2022-05-14,2022-05-08,2022-05-14,corn_2,2021/22,harvest,Mato Grosso do Sul,MS,False,0.0003,0.0002,5e-05,,PlantioZeZcolheitaZ08ZaZ14-05.xlsx
2022-05-14,2022-05-08,2022-05-14,corn_2,2021/22,harvest,Minas Gerais,MG,False,0.0,0.0,0.0,,PlantioZeZcolheitaZ08ZaZ14-05.xlsx
2022-05-14,2022-05-08,2022-05-14,corn_2,2021/22,harvest,Minas Gerais,MG,False,0.0,0.0,0.0,,PlantioZeZcolheitaZ08ZaZ14-05.xlsx
2022-05-14,2022-05-08,2022-05-14,corn_2,2021/22,harvest,Paraná,PR,False,0.0,0.0,0.0,,PlantioZeZcolheitaZ08ZaZ14-05.xlsx
2022-05-14,2022-05-08,2022-05-14,corn_2,2021/22,harvest,Piauí,PI,False,0.0,0.0,0.0,,PlantioZeZcolheitaZ08ZaZ14-05.xlsx
2022-05-14,2022-05-08,2022-05-14,corn_2,2021/22,harvest,Piauí,PI,False,0.0,0.0,0.0,,PlantioZeZcolheitaZ08ZaZ14-05.xlsx
2022-05-14,2022-05-08,2022-05-14,corn_2,2021/22,harvest,São Paulo,SP,False,0.0,0.0,0.0,,PlantioZeZcolheitaZ08ZaZ14-05.xlsx
2022-05-14,2022-05-08,2022-05-14,corn_2,2021/22,harvest,Tocantins,TO,False,0.0,0.0,0.0,,PlantioZeZcolheitaZ08ZaZ14-05.xlsx
2022-05-14,2022-05-08,2022-05-14,corn_2,2021/22,harvest,Total,,True,0.0,0.0,0.0,,PlantioZeZcolheitaZ08ZaZ14-05.xlsx
2022-05-14,2022-05-08,2022-05-14,corn_2,2021/22,harvest,Total,,True,3e-05,2e-05,2e-06,,PlantioZeZcolheitaZ08ZaZ14-05.xlsx
2022-05-14,2022-05-08,2022-05-14,corn_2,2021/22,planting,Bahia,BA,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ08ZaZ14-05.xlsx
2022-05-14,2022-05-08,2022-05-14,corn_2,2021/22,planting,Bahia,BA,False,0.006,0.004,0.0,,PlantioZeZcolheitaZ08ZaZ14-05.xlsx
2022-05-14,2022-05-08,2022-05-14,corn_2,2021/22,planting,Goiás,GO,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ08ZaZ14-05.xlsx
2022-05-14,2022-05-08,2022-05-14,corn_2,2021/22,planting,Goiás,GO,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ08ZaZ14-05.xlsx
2022-05-14,2022-05-08,2022-05-14,corn_2,2021/22,planting,Goiás,GO,False,0.01,0.01,0.00949,,PlantioZeZcolheitaZ08ZaZ14-05.xlsx
2022-05-14,2022-05-08,2022-05-14,corn_2,2021/22,planting,Maranhão,MA,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ08ZaZ14-05.xlsx
2022-05-14,2022-05-08,2022-05-14,corn_2,2021/22,planting,Maranhão,MA,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ08ZaZ14-05.xlsx
2022-05-14,2022-05-08,2022-05-14,corn_2,2021/22,planting,Mato Grosso,MT,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ08ZaZ14-05.xlsx
2022-05-14,2022-05-08,2022-05-14,corn_2,2021/22,planting,Mato Grosso,MT,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ08ZaZ14-05.xlsx
2022-05-14,2022-05-08,2022-05-14,corn_2,2021/22,planting,Mato Grosso do Sul,MS,False,0.01,0.01,0.01,,PlantioZeZcolheitaZ08ZaZ14-05.xlsx
